LF2->DST5,26.128880,9000
SRC4->LF2,19.420960,9000
SRC0->LF0,19.420960,9000
LF1->DST2,26.798880,9000
LF3->DST6,26.798880,9000
SRC4->LF2,26.816320,9000
SRC0->LF0,26.816320,9000
SRC2->LF1,27.128880,9000
SRC6->LF3,27.128880,9000
LF2->SP2,27.488880,9000
LF0->SP0,27.488880,9000
SRC2->LF1,22.198640,9000
SRC6->LF3,22.198640,9000
SP2->SP0,28.541440,9000
SP0->SP2,28.541440,9000
LF2->DST5,28.591440,9000
LF0->DST1,28.591440,9000
LF1->SP0,28.854000,9000
LF3->SP2,28.854000,9000
LF1->DST3,28.904000,9000
LF3->DST7,28.904000,9000
SRC5->LF2,26.816320,9000
SRC1->LF0,26.816320,9000
SP0->LF1,29.594000,9000
SP2->LF3,29.594000,9000
SRC3->LF1,27.128880,9000
SRC7->LF3,27.128880,9000
SP0->LF0,29.906560,9000
SP2->LF2,29.906560,9000
LF2->DST4,30.646560,9000
LF0->DST0,30.646560,9000
LF1->DST3,30.646560,9000
LF3->DST7,30.646560,9000
LF1->DST2,30.959120,9000
LF3->DST6,30.959120,9000
LF0->DST1,30.959120,9000
LF2->DST5,30.959120,9000
SRC5->LF2,31.646560,9000
SRC1->LF0,31.646560,9000
SRC4->LF2,31.646560,9000
SRC0->LF0,31.646560,9000
SRC3->LF1,31.959120,9000
SRC7->LF3,31.959120,9000
SRC2->LF1,31.959120,9000
SRC6->LF3,31.959120,9000
LF2->SP2,33.421680,9000
LF0->SP1,33.421680,9000
LF2->DST5,33.421680,9000
LF0->DST1,33.421680,9000
LF1->SP0,33.734240,9000
LF3->SP2,33.734240,9000
LF1->DST3,33.734240,9000
LF3->DST7,33.734240,9000
SRC5->LF2,31.646560,9000
SRC1->LF0,31.646560,9000
SRC3->LF1,31.959120,9000
SRC7->LF3,31.959120,9000
SP2->LF3,34.834240,9000
SP1->LF1,34.834240,9000
SP0->SP2,35.146800,9000
SP2->SP0,35.146800,9000
LF2->DST4,35.476800,9000
LF0->DST0,35.476800,9000
LF1->DST2,35.789360,9000
LF3->DST6,35.789360,9000
LF3->DST6,36.246800,9000
LF1->DST2,36.246800,9000
SRC5->LF2,36.476800,9000
SRC1->LF0,36.476800,9000
SP2->LF2,36.559360,9000
SP0->LF0,36.559360,9000
SRC3->LF1,36.789360,9000
SRC7->LF3,36.789360,9000
SRC2->LF1,31.646560,9000
SRC6->LF3,31.646560,9000
